,uuid,teos_volume,ammonia_volume,water_volume,ethanol_volume,teos_vol_frac,ammonia_vol_frac,water_vol_frac,ethanol_vol_frac
45,320cdd85-691d-48fb-9eac-d27b2fc5e5f5,222.50863864686008,10.347905408957942,136.58098759147575,1330.5624683527062,0.130887434498153,0.0060870031817399,0.0803417574067504,0.7826838049133567
46,a9ad98c9-82d7-4c69-851e-56ddb16bd5f5,185.54149434019536,121.30570267852536,91.55878289996691,1301.5940200813122,0.1091420554942325,0.0713562956932502,0.0538581075882158,0.7656435412243013
47,bf04b495-3291-4508-a497-e6d96dc52362,150.04299913417665,31.67099911769417,156.00495023873967,1362.2810515093895,0.0882605877259862,0.0186299994809965,0.0917676177874939,0.8013417950055233
48,f5458994-6b3e-4176-9427-7cef2bb6c7d5,183.7509161636644,76.54488740522862,18.999017402611383,1420.7051790284956,0.1080887742139202,0.0450264043560168,0.0111758925897714,0.8357089288402916
49,3ae01d8c-6757-4aa4-8701-a4f231f6a81c,68.29057595176755,93.94049079145373,85.88734459299906,1451.8815886637797,0.0401709270304515,0.0552591122302668,0.0505219674076465,0.8540479933316351
50,9aed2e5c-7127-46bd-8331-51407d127d8f,152.07093042543832,52.733501311874434,102.305771614358,1392.8897966483291,0.0894534884855519,0.0310197066540437,0.0601798656555047,0.8193469392048995
51,48c60f84-a45b-4017-9430-12b3234fdc0e,164.00682064416375,168.06690230436868,240.53299671757728,1127.3932803338903,0.0964746003789198,0.0988628837084521,0.1414899980691631,0.6631725178434649
52,5175dc78-a900-486e-8b14-6b0441555fe2,138.78791081914713,124.84767410911957,165.15736302866725,1271.207052043066,0.0816399475406747,0.0734398082994821,0.0971513900168631,0.74776885414298
53,9694a191-11f7-482c-bb4c-e119489126a4,79.93383858200566,154.2415474749872,162.55816361745565,1303.2664503255517,0.0470199050482386,0.09073032204411,0.0956224491867386,0.7666273237209127
54,2a0a2e87-67a7-401a-943d-423159a4a939,238.50383687225133,60.76715383365885,222.6365387740717,1178.092470520018,0.140296374630736,0.0357453846080346,0.130962669867101,0.6929955708941282
55,9b9c349b-8f9d-4f0c-829c-fa99e67e90fb,63.14887811736393,82.51106564358193,119.57894105875368,1434.7611151803003,0.037146398892567,0.0485359209668129,0.0703405535639727,0.8439771265766474
56,ff3ac045-3c39-4fb0-b2c9-bf69d7600548,183.4978669451781,78.52188789816525,183.47711930324903,1254.5031258534077,0.1079399217324577,0.0461893458224501,0.1079277172372053,0.7379430152078869
57,1edc0740-a22f-4216-bd49-d80627b2fb63,234.0481462855917,98.0877230274302,9.3607506438752,1358.503380043103,0.1376753801679951,0.0576986606043707,0.0055063239081618,0.7991196353194723
58,5452fa4a-b64c-46d7-ace2-bf1b31afc3b3,161.95748597151797,64.0639452090959,250.67388773134803,1223.3046810880385,0.0952691093950105,0.0376846736524093,0.1474552280772635,0.7195909888753166
59,5edc0763-1f2c-44f2-bf68-db785ae258b0,85.98861472003077,178.39813903974527,108.31929731681475,1327.2939489234093,0.0505815380706063,0.1049400817880854,0.0637172337157733,0.7807611464255348
60,0cbe4677-2659-4e7f-993b-222b31ebcb86,155.64625492957006,86.94978943083082,191.7353781605705,1265.6685774790287,0.0915566205468059,0.0511469349593122,0.1127855165650414,0.7445109279288404
61,ad84fa96-1a1d-4b08-906a-64405d8b14c4,22.54790990356438,101.93326133513106,210.3788026980531,1365.1400260632515,0.0132634764138614,0.0599607419618418,0.1237522368812077,0.8030235447430891
62,50d45172-6479-4d31-9ef6-bea791278606,129.3699279797417,48.84969309826327,126.99382083743492,1394.78655808456,0.0760999576351421,0.0287351135872136,0.0747022475514323,0.8204626812262118
63,bc2a0ee6-c1d0-4437-bf7c-9c3184bef73f,168.44264320120442,126.51746597032036,169.5594979589715,1235.480392869504,0.0990839077654143,0.0744220388060707,0.0997408811523361,0.7267531722761786
64,517c3f17-e084-4ef0-a79f-a7ee9183f4b9,123.01207818495038,106.47892599457266,25.36767742975814,1445.1413183907189,0.0723600459911472,0.0626346623497486,0.0149221631939753,0.8500831284651288
65,2811e6fa-3ff3-42bc-a3cf-bcc61a8cf0fd,160.32958215184613,133.86375526943303,140.37025363611818,1265.4364089426026,0.0943115189128506,0.0787433854526076,0.0825707374330106,0.744374358201531
66,cf246b70-a191-4b99-bd9b-0847ce01744b,190.4315868967156,106.91726866404689,116.9832548064057,1285.667889632832,0.1120185805274797,0.0628925109788511,0.0688136792978857,0.7562752291957835
67,61c91192-9f3f-4836-8619-c4a50808f7b6,46.98708867183776,83.06540986092098,217.4688432015636,1352.4786582656775,0.0276394639246104,0.0488620058005417,0.1279228489420962,0.7955756813327516
68,5a63723b-d247-4738-8b0e-5130a06e53d0,150.412449309095,108.95863774324638,69.48872225746975,1371.1401906901888,0.0884779113582911,0.0640933163195567,0.0408757189749822,0.8065530533471699
69,8209442c-5fed-4dc0-ad42-c083465e58eb,90.909733432587,12.620472301973557,179.18891325412127,1417.280881011318,0.0534763137838747,0.007423807236455,0.1054052430906595,0.8336946358890106
70,bb19470e-967e-4dcd-970d-4fd3588246f3,223.6768324055456,19.632591800367216,43.61645315914968,1413.074122634937,0.1315746072973798,0.0115485834119807,0.0256567371524409,0.8312200721381985
71,decddea8-7eee-4ca3-9344-5b6f201057b3,199.2606381521344,54.89395021583146,221.48885291140547,1224.3565587206288,0.1172121400894908,0.032290558950489,0.1302875605361208,0.7202097404238993
72,551d8cf4-45f3-4211-bff9-bac1f9870ec6,203.9822796336414,68.18527096822602,139.3280117250047,1288.5044376731278,0.1199895762550831,0.0401089829224858,0.0819576539558851,0.7579437868665457
73,44e72ee1-8a86-4ffd-8aca-07ceafe5a474,81.61051114917313,120.6167136955468,140.17172272446018,1357.60105243082,0.0480061830289253,0.070951008056204,0.0824539545438001,0.7985888543710705
74,7586d345-a4e0-455e-aaf8-ee04edab6bdd,126.99517741662324,132.78005569546536,177.59099288489008,1262.6337740030212,0.0747030455391901,0.0781059151149796,0.1044652899322882,0.7427257494135419
75,56451304-05fb-48e6-a226-ce4c2bbd1de3,110.36324816825308,176.79470494802734,43.22011758406542,1369.6219292996543,0.0649195577460312,0.1039968852635455,0.025423598578862,0.8056599584115613
76,bcd48064-47e5-45b2-86b0-cf53533c584a,88.61956318306164,86.9836738415266,165.8913725899079,1358.505390385504,0.0521291548135656,0.0511668669656038,0.0975831603470046,0.7991208178738258
77,ced08f31-8bee-4e63-96d4-cdb059f6ab5c,96.77584640452848,80.74671634313023,230.21773758128776,1292.2596996710536,0.056926968473252,0.0474980684371354,0.1354221985772281,0.7601527645123844
78,8bba99d5-9522-404d-8c7c-f9c527c491bd,167.33902120156455,78.82868480889103,140.58881259013992,1313.2434813994043,0.0984347183538615,0.0463698145934653,0.0826993015236117,0.7724961655290615
79,8a0bd2de-3c21-4148-b402-efebe0043e63,113.030592901476,63.731618844453806,237.9509048032026,1285.2868834508674,0.0664885840596917,0.037489187555561,0.1399711204724721,0.756051107912275
80,e0ec3c4c-a1d6-4cbc-8c5c-3ed0b7a0f7eb,146.44687464471454,158.74105761902905,36.056991411296025,1358.7550763249603,0.0861452203792438,0.0933770927170759,0.0212099949478211,0.799267691955859
81,b59dad1a-4440-453a-b36a-9efd6e49a282,238.20037812529128,76.12805815366548,50.55219549194455,1335.1193682290989,0.1401178694854654,0.0447812106786267,0.0297365855834967,0.785364334252411
82,d0e19177-de83-4147-ad9f-8c5e3a0aeedd,141.24788696595962,170.84548944547592,237.4810591047868,1150.425564483778,0.0830869923329174,0.1004973467326328,0.1396947406498745,0.6767209202845752
83,759bc1ef-f128-4db0-afec-489804bd5a62,95.17087876167,33.45858411355244,217.2584739475308,1354.112063177247,0.0559828698598058,0.0196815200667955,0.1277991023220769,0.7965365077513217
84,e208582e-4c43-433c-a80f-afdf6f316ff2,16.99999962002039,8.499999810010195,255.0000101327896,1419.4999904371798,0.0099999997764825,0.0049999998882412,0.1500000059604644,0.8349999943748116
85,eb72b1cf-3078-4701-b7ea-caf926b65285,109.72763672471046,18.163508269935846,127.15497091412544,1444.9538840912282,0.0645456686615943,0.010684416629374,0.0747970417141914,0.8499728729948401
86,f5868166-a4f1-4a89-b04e-9a27fcf5fdcc,156.50116354227066,62.7494465559721,8.499999810010195,1472.249390091747,0.0920595079660415,0.0369114391505718,0.0049999998882412,0.8660290529951453
87,9d4a106e-7434-4f1a-96b4-5cdd328353fc,16.99999962002039,121.49997502565384,8.499999810010195,1553.0000255443156,0.0099999997764825,0.0714705735445022,0.0049999998882412,0.913529426790774
88,c5e36adc-8e26-4974-a080-a729a65ad94f,255.0000101327896,8.499999810010195,234.2939838767052,1202.206006180495,0.1500000059604644,0.0049999998882412,0.1378199905157089,0.7071800036355853
89,0ded08ed-937d-4368-a29f-b7de0f5ddbd4,16.99999962002039,53.63943539559841,98.94208014011384,1530.4184848442674,0.0099999997764825,0.0315526090562343,0.0582012236118316,0.9002461675554514
90,5305d0c7-aee5-46f9-a63f-1cd42ee67d87,248.306567966938,145.1388105750084,79.71067242324352,1226.84394903481,0.1460626870393752,0.0853757709264755,0.046888630837202,0.7216729111969471
91,589feb90-658d-45c0-b704-c1c5268b45ce,227.9831811785698,135.71420162916183,223.8635689020157,1112.439048290253,0.1341077536344528,0.0798318833112716,0.1316844522953033,0.6543759107589722
92,a681e515-1c5c-46bf-92b6-c7ef98e65dbc,178.1779743731022,97.69920483231544,51.52163803577423,1372.601182758808,0.1048105731606483,0.0574701204895973,0.0303068459033966,0.8074124604463577
93,d3b3ffed-ab9e-4dff-aa0b-c27e04098d40,16.99999962002039,73.02152402698994,255.0000101327896,1354.9784662202,0.0099999997764825,0.0429538376629352,0.1500000059604644,0.7970461566001177
94,354ab423-be15-44f1-9e75-729deb8d8871,225.46563893556595,118.33893731236458,90.78436121344566,1265.4110625386238,0.1326268464326858,0.0696111395955085,0.0534025654196739,0.7443594485521317
95,b64a2f90-9a87-4a70-8355-2ceed4448b0d,16.99999962002039,8.499999810010195,116.2301391363144,1558.269861433655,0.0099999997764825,0.0049999998882412,0.0683706700801849,0.9166293302550912
96,cd55dfb0-6366-43ea-a2a7-14679305116c,16.99999962002039,81.30379393696785,8.499999810010195,1593.1962066330016,0.0099999997764825,0.0478257611393928,0.0049999998882412,0.9371742391958832
97,82c93265-a036-4be5-912f-ce5130c28a0d,16.99999962002039,8.499999810010195,179.56521660089493,1494.9347839690745,0.0099999997764825,0.0049999998882412,0.1056265980005264,0.8793734023347497
98,1b669acf-2b09-4691-a1c7-d16df5d79ac8,16.99999962002039,89.33560661971569,95.0331348925829,1498.631258867681,0.0099999997764825,0.0525503568351268,0.0559018440544605,0.88154779933393
99,d5f56302-f8df-4f6b-91b0-a97773e74fc9,247.6575881242752,80.85250481963158,50.99728517234325,1320.49262188375,0.1456809341907501,0.0475602969527244,0.0299984030425548,0.7767603658139706
100,278e2798-ff6d-4302-bfdb-88998e6d8ca9,218.04253458976743,24.737814161926508,123.33354130387306,1333.886109944433,0.128260314464569,0.0145516553893685,0.0725491419434547,0.7846388882026076
101,be975963-2cec-49ce-8df6-ea17e488531d,253.38768064975736,114.49396163225174,11.43812406808138,1320.6802336499095,0.1490515768527984,0.0673493891954422,0.0067283082753419,0.7768707256764174
102,4aea3a58-a85b-42e6-bc69-aa5692cd7675,172.93127924203873,8.499999810010195,89.14119638502598,1429.427524562925,0.1017242819070816,0.0049999998882412,0.0524359978735446,0.8408397203311324
103,03662924-3f8e-42e5-bd45-75fe757a3692,131.07667714357376,8.75520994886756,242.52416491508484,1317.6439479924738,0.0771039277315139,0.0051501234993338,0.1426612734794616,0.7750846752896905
104,bd1fe8eb-8834-4c41-9d4d-37c85d39a7d3,154.99382242560387,151.00007206201553,23.471910506486893,1370.5341950058937,0.0911728367209434,0.0888235718011856,0.0138070061802864,0.8061965852975845
105,2b52886d-aad5-4919-a877-25f98e29b245,243.0068656802177,26.038004644215107,162.10012510418892,1268.8550045713782,0.1429452151060104,0.0153164733201265,0.0953530147671699,0.7463852968066931
106,080f2aff-554d-434f-a78c-d6072afeabc2,245.89883983135223,14.346617832779884,128.3951610326767,1311.3593813031912,0.1446463763713836,0.0084391869604587,0.0755265653133392,0.7713878713548183
107,853457e3-042a-45a5-9dd9-4d50873e8801,32.41151664406061,65.00891931355,255.0000101327896,1347.5795539095998,0.019065598025918,0.0382405407726764,0.1500000059604644,0.792693855240941
108,a42e6635-5215-4632-80a5-b635e6102482,16.99999962002039,74.89538714289665,8.499999810010195,1599.6046134270728,0.0099999997764825,0.0440561100840568,0.0049999998882412,0.9409438902512192
109,e4270ccf-97f1-4bad-821d-6c5019a2dfa0,69.86371614038944,58.14857743680477,71.3328693062067,1500.654837116599,0.0410963036119937,0.0342050455510616,0.0419605113565921,0.8827381394803524
110,fc10b4a6-f126-4443-bcd8-92514ee12e3b,76.58866494894028,172.62259647250175,184.22645181417465,1266.562286764383,0.0450521558523178,0.1015427038073539,0.1083685010671615,0.7450366392731667
111,40c911a0-8f77-481a-a569-d2d487717d2f,67.95541420578957,144.17340904474258,194.7067454457283,1293.1644313037395,0.0399737730622291,0.0848078876733779,0.1145333796739578,0.760684959590435
112,fe4236d3-649c-411e-924c-fb7fba84e18d,82.07900300621986,71.15632444620132,30.083733052015305,1516.6809394955635,0.0482817664742469,0.0418566614389419,0.017696313560009,0.8921652585268021
113,627f3c3e-bad8-4762-9393-fa96e29ddb25,16.99999962002039,53.66097390651703,72.2542755305767,1557.084750942886,0.0099999997764825,0.0315652787685394,0.0425025150179862,0.9159322064369916
114,b06a777a-cb51-4c34-81f7-a6c383a0d41f,16.99999962002039,61.44759841263294,97.87273518741132,1523.6796667799354,0.0099999997764825,0.0361456461250782,0.0575721971690654,0.8962821569293737
115,efa89b9c-f4e2-4088-ac1a-5bb66cf814b6,65.9609392285347,55.478980019688606,142.2328531742096,1436.327227577567,0.0388005524873733,0.0326346941292285,0.0836663842201232,0.8448983691632748
116,7156004c-7899-4c52-be69-020024e1c7c7,34.776848554611206,159.38669070601463,166.2404716014862,1339.595989137888,0.0204569697380065,0.0937568768858909,0.0977885127067565,0.7879976406693459
117,eb5462d6-cfff-4947-afc7-1245fb0851ff,20.57397225871682,82.10932537913322,8.499999810010195,1588.8167025521398,0.0121023366227746,0.048299603164196,0.0049999998882412,0.934598060324788
118,1db061ce-197d-455c-bffb-539e4be3a76d,186.5965873003006,24.094310775399208,51.90239027142525,1437.406711652875,0.1097626984119415,0.0141731239855289,0.0305308178067207,0.8455333597958088
119,0d94ce6b-b9e1-4a27-a875-a52193d82555,92.06935092806816,18.110820930451155,50.28949715197086,1539.5303309895098,0.054158441722393,0.0106534240767359,0.0295820571482181,0.9056060770526528
120,58c36940-4c76-4e8d-bc15-ff110d639176,241.33171290159223,106.6119559109211,197.22727686166763,1154.829054325819,0.1419598311185836,0.0627129152417182,0.1160160452127456,0.6793112084269524
84,fd81638a-14cb-4a0a-8556-dcd7a308c87e,85.56408733129501,29.156943783164024,99.06954430043696,1486.209424585104,0.0503318160772323,0.0171511434018611,0.0582762025296688,0.8742408379912376
85,793a471e-38ac-4081-be60-88905851c3e2,16.99999962002039,125.48680976033212,8.499999810010195,1549.0131908096373,0.0099999997764825,0.0738157704472542,0.0049999998882412,0.911184229888022
86,26057b89-b361-498c-a63b-0447de234580,163.40956017374992,81.4504787325859,65.55108055472374,1389.5888805389404,0.0961232706904411,0.0479120463132858,0.0385594591498374,0.8174052238464355
87,a44315b0-0099-4630-a327-a22940b04fac,16.99999962002039,82.22725205123425,150.57978928089142,1450.192959047854,0.0099999997764825,0.0483689717948436,0.0885763466358184,0.8530546817928553
88,67d341f0-6e24-4565-8491-b1e25915268e,16.99999962002039,8.499999810010195,255.0000101327896,1419.4999904371798,0.0099999997764825,0.0049999998882412,0.1500000059604644,0.8349999943748116
89,e610c151-4fb9-40da-b50b-42152154cc3e,255.0000101327896,8.499999810010195,255.0000101327896,1181.4999799244106,0.1500000059604644,0.0049999998882412,0.1500000059604644,0.6949999881908298
90,dd7d8c25-a268-4e24-acc8-1c2b445a0c04,113.58759626746178,103.90440486371516,122.59931936860085,1359.9086795002222,0.0668162330985069,0.0611202381551265,0.0721172466874122,0.7999462820589542
91,02af0228-53e6-4259-988e-ecf5e64b49e6,39.42318856716156,182.08696395158768,151.50807946920395,1326.9817680120468,0.0231901109218597,0.1071099787950515,0.089122399687767,0.7805775105953217
92,f6f7041d-0535-458a-a414-1f45eacbb474,229.3883711099625,142.45039150118828,64.04935047030449,1264.1118869185448,0.1349343359470367,0.0837943479418754,0.0376760885119438,0.743595227599144
93,3e926de7-ba33-4027-8fd3-3d4832b218cb,255.0000101327896,41.75434447824955,148.5387034714222,1254.7069419175386,0.1500000059604644,0.0245613791048526,0.087375707924366,0.7380629070103168
94,85f57980-a93d-460c-9cd5-d105ef2c6215,255.0000101327896,29.188266769051552,142.38826483488083,1273.423458263278,0.1500000059604644,0.0171695686876773,0.0837578028440475,0.7490726225078106
95,b9eb35ad-8c35-4a76-a208-5fcdb71a8cbd,16.99999962002039,104.72043007612228,79.15922701358795,1499.1203432902694,0.0099999997764825,0.0616002529859542,0.0465642511844635,0.8818354960530996
96,6b32b879-40e7-471e-a10b-29a9c568d1ad,16.99999962002039,116.37529134750366,161.74264028668404,1404.882068745792,0.0099999997764825,0.0684560537338256,0.0951427295804023,0.8264012169092894
97,28353337-dc97-4f47-9b6b-16098fb95402,16.99999962002039,40.86373560130596,132.03863352537155,1510.097631253302,0.0099999997764825,0.0240374915301799,0.0776697844266891,0.8882927242666483
98,64c2103a-e77d-41f0-897a-a8d88888b562,16.99999962002039,50.03114268183708,255.0000101327896,1377.968847565353,0.0099999997764825,0.0294300839304924,0.1500000059604644,0.8105699103325605
99,fd8bb27b-e747-4d87-b7d8-97fed17354db,16.99999962002039,127.79239937663078,255.0000101327896,1300.2075908705592,0.0099999997764825,0.0751719996333122,0.1500000059604644,0.7648279946297407
100,c91d4e20-59ba-49d7-8a04-c75213c5180e,80.37451580166817,168.97442489862442,191.3283847272396,1259.3226745724678,0.0472791269421577,0.0993967205286026,0.1125461086630821,0.7407780438661575
101,f57690ca-b5f3-435c-8cfc-a059ddf2c88b,16.99999962002039,186.99999898672104,8.499999810010195,1487.5000015832484,0.0099999997764825,0.1099999994039535,0.0049999998882412,0.8750000009313226
102,057e50c9-1d9e-4502-9fcc-e0f5bebf6113,179.87820580601692,127.34297215938568,99.81743916869164,1292.9613828659058,0.105810709297657,0.0749076306819915,0.0587161406874656,0.7605655193328857
103,c3856eec-ecfa-46fe-8b51-b01796cff015,110.13911664485931,71.79852798581123,8.499999810010195,1509.5623555593193,0.0647877156734466,0.0422344282269477,0.0049999998882412,0.8879778562113643
104,65294301-7080-4705-b780-9d956b850445,79.74372431635857,8.499999810010195,106.1945229768753,1505.561752896756,0.0469080731272697,0.0049999998882412,0.0624673664569854,0.8856245605275035
