uuid,teos_volume,ammonia_volume,water_volume,ethanol_volume,dilution_volume_fraction,silica_mass_conc,silica_mass_fraction,well,campaign,ethanol_dilute_vol,sample_dilute_vol,dilute_well,target_volume,teos_vol_frac,ammonia_vol_frac,water_vol_frac,ethanol_vol_frac,ap_distance,rmse_distance,experiment_status
53e0a69a-3439-46a5-b7c5-1d465bd2a730,193.62405370920897,372.4304662272334,305.57259399443865,828.372886069119,0.5585428016654929,10.756561506271362,0.0131697939350912,B4,Opt3_rmse,750.0,950.0,E1,1700.0,0.03996368497610092,0.07686903327703476,0.06306967884302139,0.48727816827595233,1.5404011076432749,0.2598056514277271,complete
bc33bc62-9792-4894-8fff-da8a5156f537,330.5220590159297,420.1837996020913,726.7500288784504,222.5441125035286,0.3272015240088989,18.361772666549683,0.0218562174138795,B5,Opt3_rmse,1144.0,556.0,E3,1700.0,0.06821920722723007,0.08672524243593216,0.15000000596046448,0.13090830147266388,1.5387571435129042,0.2696245631305111,complete
efcb2745-ba00-4f60-9076-a138682a6ac8,345.37384897470474,118.01545148715375,726.7500288784504,509.8606706596911,0.3131311816155836,19.18684676818848,0.023015935873032,B6,Opt3_rmse,1168.0,532.0,E4,1700.0,0.07128459215164185,0.024358194321393963,0.15000000596046448,0.2999180415645242,1.5347866169327735,0.2587309400316317,complete
b4077fed-d5e9-487d-a822-df6ec0675b8c,24.22499945852905,204.1562231071293,24.22499945852905,1447.3937779758126,4.464285814070277,1.345791969919205,0.0016912995776901,B8,Opt3_rmse,0.0,1700.0,E5,1700.0,0.00499999988824129,0.042137507349252694,0.00499999988824129,0.8514081046916544,0.9021622372190066,0.2248829615188893,complete
bc3068c4-66c5-4321-8b6a-c1c49c486042,402.42391359061,365.5673941969872,510.4644775763154,421.5442146360874,0.2687397984469452,22.356197462081912,0.026881394056864,C1,Opt3_rmse,1243.0,457.0,E6,1700.0,0.0830596312880516,0.07545250654220582,0.10535902529954909,0.24796718508005142,1.5400650629716923,0.2681115313874984,complete
6835f124-f5d6-43aa-a279-afcb239638af,387.9629212617874,391.02533653378487,726.7500288784504,194.26171332597733,0.2787568489195811,21.552833673095705,0.0256228666086084,C2,Opt3_rmse,1226.0,474.0,E8,1700.0,0.08007490634918213,0.08070698380470276,0.15000000596046448,0.11427159607410431,1.543396799083386,0.2672769059321973,complete
f33b86ef-abb4-4015-a39e-7a1447404af8,484.5000072196126,249.62871842086315,726.7500288784504,239.12124548107383,0.2232142823881337,26.915840401077272,0.0320127168775287,C3,Opt3_rmse,1321.0,379.0,F1,1700.0,0.1000000014901161,0.05152295529842376,0.15000000596046448,0.14065955616533754,1.326944441470748,0.2972407535162012,complete
0c9a7a98-4035-453d-ac5c-c95edc1c0de6,203.89276139438152,342.4068047851324,24.22499945852905,1129.475434361957,0.5304127556514203,11.327027745819093,0.0140844024059593,C4,Opt3_rmse,798.0,902.0,F2,1700.0,0.04208312928676605,0.07067219913005829,0.00499999988824129,0.6643973143305629,1.5317263344788945,0.2782230613152157,complete
76682cac-1ccd-4f9e-ac77-90854e231547,484.5000072196126,369.3262133002281,726.7500288784504,119.42375060170887,0.2232142823881337,26.915840401077272,0.0319086086865601,C5,Opt3_rmse,1321.0,379.0,F3,1700.0,0.1000000014901161,0.0762283205986023,0.15000000596046448,0.07024926505982874,1.3095386261030004,0.2786734793317016,complete
e6581805-cb63-4d4a-a6b8-1cf24627d842,24.22499945852905,421.1349474638701,431.6381120681762,823.0019410094246,4.464285814070277,1.345791969919205,0.001644649542893,C6,Opt3_rmse,0.0,1700.0,F4,1700.0,0.00499999988824129,0.08692155778408052,0.08908939361572264,0.48411878882907333,1.3015478218652754,0.3122699175360479,complete
