uuid,teos_volume,ammonia_volume,water_volume,ethanol_volume,dilution_volume_fraction,silica_mass_conc,silica_mass_fraction,campaign,target_volume,teos_vol_frac,ammonia_vol_frac,water_vol_frac,ethanol_vol_frac,ap_distance,rmse_distance,experiment_status,rank
b59dad1a-4440-453a-b36a-9efd6e49a282,238.20037812529128,76.12805815366548,50.55219549194455,1335.1193682290989,0.1146993501288975,37.71390156211671,0.0459562157641386,2024_10_17_RandomBaselineV4,1700.0000000000002,0.14011786948546545,0.04478121067862675,0.029736585583496792,0.785364334252411,1.5431674981165315,0.2665785013056932,complete,52.0
d0e19177-de83-4147-ad9f-8c5e3a0aeedd,141.24788696595962,170.84548944547592,237.48105910478677,1150.425564483778,0.1934289365901308,22.363561917140323,0.026571694839994,2024_10_17_RandomBaselineV4,1700.0000000000005,0.0830869923329174,0.10049734673263287,0.13969474064987453,0.6767209202845752,2.356133699957514,1.6455203909724525,complete,80.5
759bc1ef-f128-4db0-afec-489804bd5a62,95.17087876167,33.45858411355244,217.2584739475308,1354.112063177247,0.2870776116278991,15.068259678873575,0.0182366245876499,2024_10_17_RandomBaselineV4,1700.0,0.05598286985980588,0.019681520066795553,0.12779910232207695,0.7965365077513217,1.4751510646637471,0.254848851870634,complete,30.0
12c4e8af-0a76-4acd-8b5b-1df74835314b,85.54371801848315,126.91053627889076,252.2372023228085,1235.3085433798176,0.3193855633621784,13.544006042297704,0.0162037216584431,2024_10_17_RandomBaselineV4,1700.0,0.0503198341285195,0.07465325663464162,0.14837482489576972,0.7266520843410692,,,incomplete,
2fe718dc-74ff-49c9-9b8e-cb670d34609a,223.29703255436195,93.76323350021264,112.80841256897156,1270.1313213764538,0.1223546424190708,35.35427765122352,0.0426880212230527,2024_10_17_RandomBaselineV4,1700.0,0.1313511956202129,0.0551548432354192,0.06635788974645386,0.747136071397914,,,incomplete,
4d7a512c-91d5-4120-a01b-437e6b4da131,70.29657568407376,17.698660306678804,165.00664976766615,1446.998114241581,0.3886594518375446,11.12994931564953,0.0136280484050812,2024_10_17_RandomBaselineV4,1699.9999999999998,0.04135092687298457,0.010410976650987534,0.09706273515745069,0.8511753613185772,,,incomplete,
96a5aa2e-048a-4571-a3a6-c17727fab48f,142.6260881538456,20.93246019348532,47.75898680862799,1488.682464844041,0.1915598255906586,22.581770403381203,0.027926961417842,2024_10_17_RandomBaselineV4,1700.0,0.08389769891402682,0.012313211878520776,0.02809352165213411,0.8756955675553183,,,incomplete,
f2d859e5-9e71-4266-b228-e6b8593e62cb,221.50063287594315,75.82943726102489,232.259177698512,1170.41075216452,0.1233469548898788,35.06985643757427,0.0416713347694145,2024_10_17_RandomBaselineV4,1700.0,0.1302944899270254,0.04460555133001464,0.13662304570500705,0.688476913037953,,,incomplete,
151290aa-8243-483b-aee7-2a54cf7d0770,114.0061814396,88.40270167903581,119.73405989126056,1377.8570569901035,0.2396486596290689,18.05042434493673,0.0220276738451436,2024_10_17_RandomBaselineV4,1700.0,0.06706245967035294,0.05200158922296225,0.07043179993603563,0.8105041511706491,,,incomplete,
5faaa039-aba8-454f-82f1-6b89e4d3af74,27.64303785602368,76.98424081931687,54.01165050262097,1541.3610708220383,0.9883656316548788,4.37667990615692,0.0054484513212637,2024_10_17_RandomBaselineV4,1699.9999999999998,0.01626061050354334,0.045284847540774636,0.03177155911918881,0.9066829828364933,,,incomplete,
b11e3332-6901-4548-8aeb-f943dcab6413,155.97746018594236,121.77039936091498,133.46621916258053,1288.785921290562,0.1751626711888911,24.695672717477617,0.0298664738462841,2024_10_17_RandomBaselineV4,1700.0,0.09175144716820138,0.07162964668289117,0.0785095406838709,0.7581093654650365,,,incomplete,
65dac5d7-a24f-4cc5-8fe0-6be423c0b56a,188.2267752057984,149.17151408865396,132.83360963456497,1229.7681010709828,0.1451516583735581,29.80165744208963,0.0358488627763009,2024_10_17_RandomBaselineV4,1700.0,0.11072163247399905,0.0877479494639141,0.07813741743209704,0.7233930006299899,,,incomplete,
aa0d0fb6-a567-4499-b7f1-5ef93fb0cd4a,142.8214880709285,157.22895374120404,135.16557995374305,1264.783978234124,0.1912977447613492,22.612707773406004,0.0273008070079051,2024_10_17_RandomBaselineV4,1699.9999999999995,0.08401264004172267,0.0924876198477671,0.0795091646786724,0.7439905754318379,,,incomplete,
5c3bd7bb-b2bb-4139-a747-2edf4a46da13,207.65506266065688,34.14190444998718,70.54732044019897,1387.6557124491571,0.1315712134409954,32.87770848096597,0.0402036435388804,2024_10_17_RandomBaselineV4,1700.0000000000002,0.12215003685920992,0.020083473205874808,0.041498423788352334,0.8162680661465629,,,incomplete,
49908a7b-72dd-4050-aab5-05b2807f82f8,60.41055320112111,94.25818592087718,21.613657496046145,1523.7176033819558,0.4522625124863372,9.564710495722728,0.0119081750730415,2024_10_17_RandomBaselineV4,1700.0000000000002,0.035535619530071234,0.05544599171816304,0.01271391617414479,0.8963044725776209,,,incomplete,
5dca1867-c2bf-4e16-893b-57ec828b4951,94.7331451536853,141.7025515419132,95.77743791179893,1367.7868653926027,0.2884041116454552,14.99895398619629,0.0183284613554714,2024_10_17_RandomBaselineV4,1700.0000000000002,0.05572537950216781,0.08335444208347835,0.05633966935988172,0.8045805090544721,,,incomplete,
21ae2275-1852-4a8d-b2dc-6ec0b850491a,83.55267626635825,104.1738657594636,91.42938123616211,1420.8440767380162,0.3269964505305656,13.228767446806447,0.0162434080185884,2024_10_17_RandomBaselineV4,1700.0,0.049148633097857795,0.06127874456439035,0.053781988962448304,0.8357906333753036,,,incomplete,
d112b2bd-0447-459e-b875-15fb7e52b51f,113.71341500346873,66.36609629153601,222.16090485157076,1297.7595838534246,0.2402656588107494,18.004071082864492,0.0216763028898161,2024_10_17_RandomBaselineV4,1700.0,0.06689024411968748,0.03903888017149177,0.13068288520680632,0.7633879905020144,,,incomplete,
69bb4bea-49e0-4142-b3d6-7c4fbe1993f7,90.5181685389219,94.7141112803057,192.9616174510417,1321.8061027297308,0.3018336430401885,14.331603185215622,0.0173321562320678,2024_10_17_RandomBaselineV4,1700.0,0.05324598149348347,0.05571418310606218,0.11350683379473041,0.777533001605724,,,incomplete,
